,County,Income,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,normalized_incomes
4351,Monroe,49319.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.8965838763122507
4352,Monroe,49319.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.8965838763122507
4353,Monroe,49319.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.8965838763122507
4354,Monroe,49319.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.8965838763122507
4355,Monroe,49319.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.8965838763122507
4356,Monroe,39461.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9332043061881022
4357,Monroe,39461.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9332043061881022
4358,Monroe,39461.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9332043061881022
4359,Monroe,39461.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9332043061881022
4360,Monroe,39461.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9332043061881022
4361,Monroe,39461.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9332043061881022
4362,Monroe,39461.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9332043061881022
4363,Monroe,39461.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9332043061881022
4364,Monroe,39461.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9332043061881022
4365,Monroe,39461.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9332043061881022
4366,Monroe,39461.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9332043061881022
4367,Monroe,39461.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9332043061881022
4368,Monroe,39461.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9332043061881022
4369,Monroe,39461.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9332043061881022
4370,Monroe,39461.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9332043061881022
4371,Monroe,39461.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9332043061881022
4372,Monroe,39461.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9332043061881022
4373,Monroe,50472.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.8923007199268929
4374,Monroe,50472.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.8923007199268929
4375,Monroe,50472.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.8923007199268929
4376,Monroe,50472.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.8923007199268929
4377,Monroe,50472.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.8923007199268929
4378,Monroe,50472.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.8923007199268929
4379,Monroe,50472.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.8923007199268929
4380,Monroe,50472.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.8923007199268929
4381,Monroe,50472.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.8923007199268929
4382,Monroe,50472.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.8923007199268929
4383,Monroe,50472.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.8923007199268929
4384,Monroe,50472.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.8923007199268929
4385,Monroe,50472.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.8923007199268929
4386,Monroe,50472.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.8923007199268929
4387,Monroe,50472.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.8923007199268929
4388,Monroe,50472.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.8923007199268929
4389,Monroe,50472.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.8923007199268929
4390,Monroe,40976.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9275763947190502
4391,Monroe,40976.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9275763947190502
4392,Monroe,40976.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9275763947190502
4393,Monroe,40976.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9275763947190502
4394,Monroe,40976.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9275763947190502
4395,Monroe,40976.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9275763947190502
4396,Monroe,40976.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9275763947190502
4397,Monroe,40976.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9275763947190502
4398,Monroe,40976.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9275763947190502
4399,Monroe,40976.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9275763947190502
4400,Monroe,40976.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9275763947190502
4401,Monroe,40976.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9275763947190502
4402,Monroe,40976.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9275763947190502
4403,Monroe,40976.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9275763947190502
4404,Monroe,40976.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9275763947190502
4405,Monroe,40976.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9275763947190502
4406,Monroe,40976.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9275763947190502
4407,Monroe,43467.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.918322845234292
4408,Monroe,43467.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.918322845234292
4409,Monroe,43467.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.918322845234292
4410,Monroe,43467.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.918322845234292
4411,Monroe,43467.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.918322845234292
4412,Monroe,43467.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.918322845234292
4413,Monroe,43467.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.918322845234292
4414,Monroe,43467.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.918322845234292
4415,Monroe,43467.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.918322845234292
4416,Monroe,43467.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.918322845234292
4417,Monroe,43467.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.918322845234292
4418,Monroe,43467.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.918322845234292
4419,Monroe,43467.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.918322845234292
4420,Monroe,43467.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.918322845234292
4421,Monroe,43467.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.918322845234292
4422,Monroe,43467.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.918322845234292
4423,Monroe,43467.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.918322845234292
4424,Monroe,57252.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.8671144230554916
4425,Monroe,57252.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.8671144230554916
4426,Monroe,57252.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.8671144230554916
4427,Monroe,57252.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.8671144230554916
4428,Monroe,57252.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.8671144230554916
4429,Monroe,57252.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.8671144230554916
4430,Monroe,57252.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.8671144230554916
4431,Monroe,57252.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.8671144230554916
4432,Monroe,57252.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.8671144230554916
4433,Monroe,57252.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.8671144230554916
4434,Monroe,57252.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.8671144230554916
4435,Monroe,57252.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.8671144230554916
4436,Monroe,57252.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.8671144230554916
4437,Monroe,57252.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.8671144230554916
4438,Monroe,57252.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.8671144230554916
4439,Monroe,57252.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.8671144230554916
4440,Monroe,57252.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.8671144230554916
4441,Monroe,42900.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9204291328930065
4442,Monroe,42900.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9204291328930065
4443,Monroe,42900.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9204291328930065
4444,Monroe,42900.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9204291328930065
4445,Monroe,42900.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9204291328930065
4446,Monroe,42900.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9204291328930065
4447,Monroe,42900.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9204291328930065
4448,Monroe,42900.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9204291328930065
4449,Monroe,42900.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9204291328930065
4450,Monroe,42900.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9204291328930065
4451,Monroe,42900.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9204291328930065
4452,Monroe,42900.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9204291328930065
4453,Monroe,42900.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9204291328930065
4454,Monroe,42900.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9204291328930065
4455,Monroe,42900.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9204291328930065
4456,Monroe,42900.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9204291328930065
4457,Monroe,42900.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9204291328930065
4458,Monroe,49469.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.8960266573549187
4459,Monroe,49469.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.8960266573549187
4460,Monroe,49469.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.8960266573549187
4461,Monroe,49469.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.8960266573549187
4462,Monroe,49469.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.8960266573549187
4463,Monroe,49469.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.8960266573549187
4464,Monroe,49469.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.8960266573549187
4465,Monroe,49469.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.8960266573549187
4466,Monroe,49469.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.8960266573549187
4467,Monroe,49469.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.8960266573549187
4468,Monroe,49469.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.8960266573549187
4469,Monroe,49469.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.8960266573549187
4470,Monroe,49469.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.8960266573549187
4471,Monroe,49469.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.8960266573549187
4472,Monroe,49469.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.8960266573549187
4473,Monroe,49469.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.8960266573549187
4474,Monroe,49469.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.8960266573549187
4475,Monroe,39204.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9341590080016642
4476,Monroe,39204.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9341590080016642
4477,Monroe,39204.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9341590080016642
4478,Monroe,39204.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9341590080016642
4479,Monroe,39204.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9341590080016642
4480,Monroe,39204.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9341590080016642
4481,Monroe,39204.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9341590080016642
4482,Monroe,39204.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9341590080016642
4483,Monroe,39204.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9341590080016642
4484,Monroe,39204.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9341590080016642
4485,Monroe,39204.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9341590080016642
4486,Monroe,39204.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9341590080016642
4487,Monroe,39204.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9341590080016642
4488,Monroe,39204.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9341590080016642
4489,Monroe,39204.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9341590080016642
4490,Monroe,39204.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9341590080016642
4491,Monroe,39204.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9341590080016642
4492,Monroe,38094.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9382824282859202
4493,Monroe,38094.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9382824282859202
4494,Monroe,38094.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9382824282859202
4495,Monroe,38094.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9382824282859202
4496,Monroe,38094.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9382824282859202
4497,Monroe,38094.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9382824282859202
4498,Monroe,38094.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9382824282859202
4499,Monroe,38094.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9382824282859202
4500,Monroe,38094.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9382824282859202
4501,Monroe,38094.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9382824282859202
4502,Monroe,38094.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9382824282859202
4503,Monroe,38094.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9382824282859202
4504,Monroe,38094.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9382824282859202
4505,Monroe,38094.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9382824282859202
4506,Monroe,38094.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9382824282859202
4507,Monroe,38094.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9382824282859202
4508,Monroe,38094.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9382824282859202
4509,Monroe,46451.0,Monroe,Monroe,Monroe County,36055,NY,New York,43.1464,-77.6961,757332,0.9072379027764363
4510,Monroe,46451.0,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128,0.9072379027764363
4511,Monroe,46451.0,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154068,0.9072379027764363
4512,Monroe,46451.0,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140189,0.9072379027764363
4513,Monroe,46451.0,Monroe,Monroe,Monroe County,12087,FL,Florida,25.3187,-81.1087,82244,0.9072379027764363
4514,Monroe,46451.0,Monroe,Monroe,Monroe County,55081,WI,Wisconsin,43.9458,-90.6178,46091,0.9072379027764363
4515,Monroe,46451.0,Monroe,Monroe,Monroe County,47123,TN,Tennessee,35.4427,-84.2527,46041,0.9072379027764363
4516,Monroe,46451.0,Monroe,Monroe,Monroe County,17133,IL,Illinois,38.2785,-90.1773,34732,0.9072379027764363
4517,Monroe,46451.0,Monroe,Monroe,Monroe County,28095,MS,Mississippi,33.8923,-88.4805,34448,0.9072379027764363
4518,Monroe,46451.0,Monroe,Monroe,Monroe County,13207,GA,Georgia,33.0139,-83.9187,27825,0.9072379027764363
4519,Monroe,46451.0,Monroe,Monroe,Monroe County,1099,AL,Alabama,31.5709,-87.3654,20115,0.9072379027764363
4520,Monroe,46451.0,Monroe,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13514,0.9072379027764363
4521,Monroe,46451.0,Monroe,Monroe,Monroe County,54063,WV,West Virginia,37.5604,-80.5505,12492,0.9072379027764363
4522,Monroe,46451.0,Monroe,Monroe,Monroe County,21171,KY,Kentucky,36.7122,-85.7165,11269,0.9072379027764363
4523,Monroe,46451.0,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8643,0.9072379027764363
4524,Monroe,46451.0,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7589,0.9072379027764363
4525,Monroe,46451.0,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6903,0.9072379027764363
4526,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,1057201,0.9049978825679621
4527,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,850890,0.9049978825679621
4528,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,48339,TX,Texas,30.3002,-95.503,607999,0.9049978825679621
4529,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,39113,OH,Ohio,39.7547,-84.2907,536136,0.9049978825679621
4530,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,1101,AL,Alabama,32.2203,-86.2076,229072,0.9049978825679621
4531,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,47125,TN,Tennessee,36.4969,-87.3828,216172,0.9049978825679621
4532,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,51121,VA,Virginia,37.1743,-80.3872,99294,0.9049978825679621
4533,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,36057,NY,New York,42.9023,-74.4397,49539,0.9049978825679621
4534,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,18107,IN,Indiana,40.0404,-86.8933,37967,0.9049978825679621
4535,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,20125,KS,Kansas,37.1925,-95.7429,31679,0.9049978825679621
4536,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,17135,IL,Illinois,39.231,-89.4789,28482,0.9049978825679621
4537,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,21173,KY,Kentucky,38.0335,-83.9131,28084,0.9049978825679621
4538,Montgomery,47054.0,Montgomery,Montgomery,Montgomery County,37123,NC,North Carolina,35.3325,-79.9055,25891,0.9049978825679621
